position;type;identity;sno;counts;ratio;around;deviation;ratio2;around2;cumul;mean;scoreA2;scoreB2;scoreC2
184;NA;NA;NA;6348;1,267825045;0,340359;0,620077298;0,788752363;0,676404426;0,416297078;0,416297078;-0,368510924;0,26475367;-0,360165549
185;NA;NA;NA;6571;1,035129175;0,594120912;0,325812903;0,966063004;0,492235156;0,419648645;0,419648645;-0,251436453;0,194129;-0,240938887
186;NA;NA;NA;3664;0,557601583;0,747542194;0,025186453;1,793395197;0,245176378;0,778570686;0,778570686;0,051921152;0,496409851;0,331794382
187;NA;NA;NA;6226;1,699235808;-0,134947945;1,154489092;0,588499839;0,809599178;-0,181620613;-0,181620613;-0,379322426;0,388837237;-0,63639256
188;NA;NA;NA;2585;0,415194346;0,83857398;0,240679625;2,408510638;-0,228293282;0,71641243;0,71641243;0,00343701;0,672945415;0,402344867
189;NA;NA;NA;2550;0,986460348;0,579673245;0,530347163;1,01372549;0,59425088;0,710147038;0,710147038;-0,030791189;0,650467309;0,39420462
190;NA;NA;NA;4847;1,900784314;-0,425722699;1,462512456;0,526098618;0,840620832;-0,10071794;-0,10071794;-0,396684369;0,462366467;-0,860333108
191;NA;NA;NA;3289;0,67856406;0,742916499;0,322133789;1,473700213;0,224286819;0,314575661;0,314575661;-0,282626296;0,023620221;-0,024199166
192;NA;NA;NA;1928;0,586196412;0,815281792;0,219034803;1,705912863;-0,113765176;0,803268456;0,803268456;0,197271683;1,357793785;0,576001343
193;NA;NA;NA;3481;1,805497925;0,060894005;0,941994625;0,553863832;0,79125512;0,420895181;0,420895181;-0,133005701;0,173146105;0,147627394
194;NA;NA;NA;6830;1,962079862;0,08742044;0,862823199;0,50966325;0,780896356;0,044186187;0,044186187;-0,420382963;0,447326045;-0,809599509
195;NA;NA;NA;4223;0,618301611;0,78577363;-0,285593051;1,617333649;0,000951935;0,74074714;0,74074714;-0,141058169;0,17868446;0,151626973
196;NA;NA;NA;5448;1,290078143;0,343894068;0,299669217;0,775146843;0,695720651;0,417575415;0,417575415;-0,299688156;0,203059953;-0,254858224
197;NA;NA;NA;3894;0,714757709;0,552668304;0,173176295;1,399075501;0,491256763;0,410877739;0,410877739;-0,181017738;0,109100736;-0,122496662
198;NA;NA;NA;2482;0,637390858;0,708876282;-0,119942605;1,568896052;0,269087174;0,684912902;0,684912902;-0,002295758;0,368982767;0,269609931
199;NA;NA;NA;1613;0,64987913;0,600950487;0,164142383;1,538747675;0,660949521;0,736363014;0,736363014;-0,18492114;0,503962043;0,335227704
200;NA;NA;NA;2781;1,724116553;0,117086405;0,809231404;0,580007192;0,871775541;-0,949459864;-0,949459864;-0,514094578;0,483805668;-0,937908017
201;NA;NA;NA;503;0,180870191;0,936432543;-0,295683764;5,528827038;-2,016006133;0,915701443;0,915701443;0,411875926;2,358761487;0,702686307
202;NA;NA;NA;1226;2,437375746;-0,071474017;1,079742707;0,410277325;0,894970343;0,300359059;0,300359059;-0,447049239;0,244026938;0,196287479
203;NA;NA;NA;1078;0,879282219;0,737214408;0,307866426;1,13729128;0,672192136;0,729651607;0,729651607;-0,107128712;0,838739574;0,456379223
204;NA;NA;NA;1903;1,765306122;0,421423662;0,619793674;0,566473988;0,722088807;0,628456905;0,628456905;-0,176157295;0,169919284;0,145305408
205;NA;NA;NA;4393;2,308460326;-0,213865606;1,278521899;0,433189165;0,835490149;-0,22817405;-0,22817405;-0,599964067;0,625140742;-1,668680959
206;NA;NA;NA;2096;0,477122695;0,837095846;-0,098634898;2,095896947;-0,242482494;0,597271899;0,597271899;-0,201765556;0,123911352;0,11029691
207;NA;NA;NA;1429;0,681774809;0,714348142;0,116107004;1,466759972;0,357447952;0,715622063;0,715622063;0,020218741;0,634891424;0,388504763
208;NA;NA;NA;1575;1,102169349;0,16079242;0,786910896;0,907301587;0,716895983;0,384714144;0,384714144;-0,227953413;0,090802832;-0,099941189
209;NA;NA;NA;1395;0,885714286;0,401965072;0,52112875;1,129032258;0,608635868;0,307678678;0,307678678;-0,21220508;0,224758709;-0,290189111
210;NA;NA;NA;812;0,582078853;0,716947492;-0,026024973;1,717980296;0,213392285;0,476823001;0,476823001;0,047675264;0,283841523;0,221299685
211;NA;NA;NA;484;0,596059113;0,710249085;0,059126557;1,67768595;0,23669851;0,755175463;0,755175463;0,186137787;0,929245795;0,482178051
212;NA;NA;NA;740;1,52892562;-0,11621667;1,261066846;0,654054054;0,800101841;0,272858552;0,272858552;-0,366362301;0,156225584;-0,185447494
213;NA;NA;NA;827;1,117567568;0,438436695;0,41371679;0,894800484;0,661933774;-0,009688429;-0,009688429;-0,367368815;0,360348335;-0,564416567
214;NA;NA;NA;367;0,443772672;0,831161755;-0,719438451;2,253405995;-0,457813554;0,764272686;0,764272686;0,247176802;0,840460526;0,45733297
215;NA;NA;NA;518;1,411444142;0,326042124;0,523792607;0,708494208;0,697383616;0,490733013;0,490733013;-0,106935949;0,285062367;0,222160752
216;NA;NA;NA;621;1,198841699;0,4196382;0,203794115;0,834138486;0,655423901;0,546951956;0,546951956;-0,080039597;0,022127263;0,021682351
217;NA;NA;NA;887;1,428341385;0,301953472;0,703820238;0,70011274;0,674265712;0,314450065;0,314450065;-0,319352588;0,326606211;-0,485827639
218;NA;NA;NA;752;0,847801578;0,707562824;0,06364129;1,179521277;0,326946658;0,338247863;0,338247863;-0,256732325;0,053924652;0,051230121
219;NA;NA;NA;477;0,634308511;0,791621342;0,132661329;1,576519916;-0,031067098;0,823728668;0,823728668;0,322472563;1,286280555;0,563123644
220;NA;NA;NA;1210;2,536687631;-0,548749944;2,195998312;0,394214876;0,855835994;0,073984272;0,073984272;-0,388918651;0,256682168;-0,345703582
221;NA;NA;NA;1543;1,275206612;0,430166514;0,556424081;0,784186649;0,696718488;0,144571222;0,144571222;-0,541659463;0,487114808;-0,950954948
222;NA;NA;NA;800;0,518470512;0,81721038;0,014858518;1,92875;-0,141024069;0,657279281;0,657279281;0,047108726;0,272488337;0,214348478
223;NA;NA;NA;629;0,78625;0,560019275;0,386016526;1,271860095;0,497348182;0,604455391;0,604455391;-0,076111875;0,377527151;0,274377656
224;NA;NA;NA;676;1,074721781;0,38158867;0,197833076;0,930473373;0,648891507;0,36364526;0,36364526;-0,138597993;0,044196533;-0,046311759
225;NA;NA;NA;477;0,705621302;0,648714605;-0,328225011;1,417190776;0,34570185;0,673386243;0,673386243;0,05047445;0,310063863;0,237056991
226;NA;NA;NA;699;1,465408805;0,238790627;0,695678289;0,682403433;0,69805788;0,171028196;0,171028196;-0,227793304;0,183609023;-0,225297537
227;NA;NA;NA;483;0,690987124;0,77088884;0,167206109;1,447204969;0,103265764;0,785673473;0,785673473;-0,040563746;0,786537625;0,440767824
228;NA;NA;NA;666;1,378881988;0,431331323;0,57416923;0,725225225;0,800458106;0,66432066;0,66432066;-0,44170632;0,216365501;0,178098207
229;NA;NA;NA;1653;2,481981982;-0,483151443;1,891616933;0,402903811;0,897309997;-1,405700098;-1,405700098;-0,6150079;0,715474448;-2,519977585
230;NA;NA;NA;349;0,211131276;0,931992128;-0,200382164;4,736389685;-2,328248753;0,832271782;0,832271782;0,074073703;1,29887218;0,565707175
231;NA;NA;NA;372;1,065902579;0,563809057;0,511876406;0,938172043;0,732551436;0,674346302;0,674346302;-0,192730645;0,911245943;0,477450835
232;NA;NA;NA;477;1,282258065;0,399978587;0,672776352;0,779874214;0,784883546;0,381234922;0,381234922;-0,167851332;0,068707333;0,064416228
233;NA;NA;NA;435;0,911949686;0,651799303;0,214767444;1,096551724;0,362491258;0,733961656;0,733961656;0,089671957;0,436262675;0,304234363
234;NA;NA;NA;907;2,085057471;-0,199766802;1,758133066;0,479603087;0,81612401;0,134777131;0,134777131;-0,446683885;0,446064224;-0,806867628
235;NA;NA;NA;730;0,804851158;0,639492341;0,51173266;1,242465753;0,469321064;0,142329373;0,142329373;-0,36438498;0,294117647;-0,417475728
236;NA;NA;NA;348;0,476712329;0,855861036;0,336578806;2,097701149;-0,354833594;0,712920611;0,712920611;0,134426133;1,068918715;0,517372263
237;NA;NA;NA;345;0,99137931;0,605793258;0,573548176;1,008695652;0,569980186;0,73889766;0,73889766;0,272243077;1,139564953;0,533335706
238;NA;NA;NA;943;2,733333333;-0,764349859;2,876383195;0,365853659;0,872002063;-0,145297893;-0,145297893;-0,375783893;0,400897636;-0,670349135
239;NA;NA;NA;957;1,014846235;0,64274997;0,443952098;0,985370951;0,473754073;0,26521297;0,26521297;-0,42776106;0,29752225;-0,424162914
240;NA;NA;NA;589;0,615464995;0,804679213;0,148849092;1,624787776;-0,11232403;0,740418098;0,740418098;0,179342703;0,544023194;0,352728535
241;NA;NA;NA;790;1,341256367;0,274580033;0,714974892;0,74556962;0,676156982;0,455460837;0,455460837;-0,096775387;0,047707765;0,045590386
242;NA;NA;NA;958;1,212658228;0,364520058;0,292208544;0,824634656;0,636341642;0,488531131;0,488531131;-0,168352775;0,208715219;-0,264115564
243;NA;NA;NA;819;0,854906054;0,555519993;-0,052942598;1,16971917;0,612542204;0,62319293;0,62319293;-0,306579159;0,130584082;-0,150408457
244;NA;NA;NA;823;1,004884005;0,406284826;0,319519364;0,995139733;0,690865868;-0,251596572;-0,251596572;-0,232894058;0,316044967;-0,462905791
245;NA;NA;NA;237;0,287970838;0,882105456;-1,088790118;3,47257384;-0,909477969;0,771814354;0,771814354;0,360633014;1,483635559;0,598376739
246;NA;NA;NA;244;1,029535865;0,551057945;-0,000980008;0,971311475;0,661523251;0,691649279;0,691649279;0,077884743;1,188292159;0,544037374
247;NA;NA;NA;487;1,995901639;-0,014877466;1,052464865;0,501026694;0,832240614;0,239725516;0,239725516;-0,083380407;0,006255393;-0,006307776
248;NA;NA;NA;632;1,297741273;0,533854394;0,093690623;0,77056962;0,494328499;0,546326171;0,546326171;-0,123473721;0,023280951;0,022786458
249;NA;NA;NA;833;1,318037975;0,498685598;-0,069249576;0,758703481;0,558797948;0,532216207;0,532216207;-0,180977037;0,124826455;-0,142826197
250;NA;NA;NA;1020;1,224489796;0,454700762;0,083084802;0,816666667;0,565746815;0,301559768;0,301559768;-0,213347424;0,244316717;-0,323725283
251;NA;NA;NA;755;0,740196078;0,708193214;-2,766695876;1,350993377;0,148418773;0,636871849;0,636871849;0,02234243;0,290343915;0,225243715
252;NA;NA;NA;857;1,135099338;0,461263409;-0,1035431;0,880980163;0,565550484;0,554889199;0,554889199;-0,009158031;0,162955466;0,140262415
253;NA;NA;NA;1196;1,395565928;0,337466111;0,326741899;0,716555184;0,64851499;0,363922089;0,363922089;-0,183316564;0,137141098;-0,159092068
254;NA;NA;NA;1021;0,85367893;0,632890078;-0,019275281;1,171400588;0,390378066;0,71743642;0,71743642;-0,110726019;0,121047482;0,10807145
255;NA;NA;NA;1515;1,483839373;0,068028979;0,9256551;0,673927393;0,801982761;0,257442677;0,257442677;-0,456248129;0,422927371;-0,733722821
256;NA;NA;NA;964;0,63630363;0,727955635;0,290692351;1,571576763;0,446856376;0,000141742;0,000141742;-0,255631622;0,112380693;-0,126757098
257;NA;NA;NA;288;0,298755187;0,881431314;0,137311944;3,347222222;-0,72767215;0,872640205;0,872640205;0,401133117;2,081132763;0,676203438
258;NA;NA;NA;588;2,041666667;-0,516583801;1,69614598;0,489795918;0,863849095;0,04084245;0,04084245;-0,333593786;0,068894647;-0,074127488
259;NA;NA;NA;516;0,87755102;0,622541024;0,434525154;1,139534884;0,598268702;0,518735504;0,518735504;-0,236028759;0,038430215;-0,040046677
260;NA;NA;NA;454;0,879844961;0,647445756;0,397907616;1,136563877;0,414929985;0,687293851;0,687293851;-0,02247445;0,199132447;0,166368688
261;NA;NA;NA;649;1,429515419;0,098696085;0,900461377;0,69953775;0,727141947;0,15314372;0,15314372;-0,272603508;0,34048583;-0,517474772
262;NA;NA;NA;417;0,642526965;0,703645213;-0,207174869;1,556354916;0,207591355;0,538933354;0,538933354;-0,075593329;0,099848905;0,090982102
263;NA;NA;NA;322;0,772182254;0,636405625;0,080014508;1,295031056;0,374221495;0,686224639;0,686224639;0,064080595;0,420645266;0,296741192
264;NA;NA;NA;404;1,254658385;0,107420107;0,78575117;0,797029703;0,736043653;0,340825102;0,340825102;-0,297577473;0,199220273;-0,249552336
265;NA;NA;NA;372;0,920792079;0,48906509;0,111475815;1,086021505;0,574230097;0,102718088;0,102718088;-0,219023985;0,259136447;-0,351046545
266;NA;NA;NA;177;0,475806452;0,82192246;-1,115741081;2,101694915;-0,283628913;0,69330747;0,69330747;0,185120411;0,917652277;0,47993505
267;NA;NA;NA;195;1,101694915;0,597055968;-0,020717596;0,907692308;0,56469248;0,672487948;0,672487948;0,075361503;1,20972073;0,548721072
268;NA;NA;NA;403;2,066666667;0,374186952;0,306789452;0,483870968;0,747919927;0,512337039;0,512337039;-0,113979576;1,191180302;0,544239755
269;NA;NA;NA;808;2,004962779;0,433173248;0,296451361;0,498762376;0,650487126;0,605151515;0,605151515;0,16371516;0,615542255;0,381304532
270;NA;NA;NA;2442;3,022277228;0,013123141;0,934755014;0,330876331;0,777129781;0,103125674;0,103125674;-0,341052843;0,396331086;-0,656982662
271;NA;NA;NA;2158;0,883701884;0,750700234;-0,939375581;1,131603336;0,193128207;0,624164655;0,624164655;-0,236526675;0,058445674;-0,062104159
272;NA;NA;NA;2524;1,169601483;0,611204715;-0,2087197;0,854992076;0,497629076;0,501906977;0,501906977;-0,085982516;0,053444502;-0,056485724
273;NA;NA;NA;2253;0,892630745;0,594818149;0,087721516;1,120284066;0,392609239;0,640415847;0,640415847;0,026099897;0,169453136;0,144954458
274;NA;NA;NA;2744;1,217931647;0,326811104;0,272294228;0,82106414;0,686013546;0,480515069;0,480515069;-0,273008244;0,154136708;-0,182302651
275;NA;NA;NA;3114;1,13483965;0,497739456;0,092595208;0,88118176;0,634219034;0,044437514;0,044437514;-0,322069209;0,28750528;-0,403701068
276;NA;NA;NA;1312;0,421323057;0,837922722;-0,824659891;2,37347561;-0,408864429;0,81634943;0,81634943;0,295808871;1,046418407;0,511531754
277;NA;NA;NA;2607;1,987042683;0,111534616;0,789404119;0,503260453;0,794776137;0,264753358;0,264753358;-0,319892681;0,060148934;0,056756834
278;NA;NA;NA;2240;0,859225163;0,715347522;-0,089438219;1,163839286;0,4179721;0,720610578;0,720610578;0,065259887;0,751743817;0,429249616
279;NA;NA;NA;4609;2,057589286;0,212002407;0,670168984;0,486005641;0,725873634;0,455478825;0,455478825;-0,089809253;0,02516269;-0,025817939
280;NA;NA;NA;7241;1,571056628;0,297061594;0,670230865;0,636514294;0,698955242;0,220763763;0,220763763;-0,427717223;0,404689748;-0,679954087
281;NA;NA;NA;5829;0,804999309;0,756969624;0,115678211;1,24223709;0,144465931;0,543916271;0,543916271;-0,230123529;0,109352713;0,098588683
282;NA;NA;NA;4361;0,748155773;0,713472196;0,138103262;1,336620041;0,330862918;0,767078542;0,767078542;0,096435714;0,654914453;0,395793987
283;NA;NA;NA;9803;2,247878927;-0,263954882;1,571609914;0,444863817;0,820684889;-0,13497798;-0,13497798;-0,350555153;0,385465653;-0,627352473
284;NA;NA;NA;5865;0,598286239;0,786569955;-0,121326829;1,67144075;-0,006001079;0,717255599;0,717255599;-0,026463457;0,38682775;0,278964209
285;NA;NA;NA;8243;1,405456095;0,433703076;0,412729025;0,711512799;0,647941242;0,523268786;0,523268786;-0,083970579;0,046410148;0,044356918
286;NA;NA;NA;9932;1,204901128;0,41975943;0,443313023;0,829943617;0,612834495;0,362460334;0,362460334;-0,173497832;0,134244173;-0,155078119
287;NA;NA;NA;9064;0,912605719;0,641476967;-0,292736355;1,09576346;0,305161237;0,657810888;0,657810888;0,011105193;0,193520481;0,16215756
288;NA;NA;NA;11210;1,236760812;0,350633498;0,156345342;0,808563782;0,674144809;0,539761921;0,539761921;-0,247214606;0,118131159;-0,133969025
289;NA;NA;NA;13943;1,243800178;0,211458402;0,272164565;0,803987664;0,728890344;0,128632953;0,128632953;-0,415069705;0,457448214;-0,843253492
290;NA;NA;NA;6244;0,44782328;0,765714682;-1,372449934;2,233023703;0,045807505;0,574684779;0,574684779;0,028428112;0,263141039;0,208349182
291;NA;NA;NA;3481;0,557495195;0,644791421;-0,353920025;1,793737432;0,383654875;0,61845312;0,61845312;-0,052565349;0,750166269;0,428696062
292;NA;NA;NA;2732;0,784831945;0,48926808;0,042768159;1,274158126;0,59211482;0,406632918;0,406632918;-0,089649591;0,271400235;0,213527068
293;NA;NA;NA;1810;0,662518302;0,684890682;-1,316572751;1,509392265;0,323997756;0,6780679;0,6780679;0,148001186;0,707256822;0,414399074
294;NA;NA;NA;2544;1,405524862;0,309210275;-0,105526589;0,711477987;0,671245118;0,489484852;0,489484852;0,010644496;0,226946541;0,18502782
295;NA;NA;NA;3707;1,457154088;0,299703915;0,378907792;0,68626922;0,66975943;0,369300491;0,369300491;-0,139174847;0,14098961;-0,164181818
296;NA;NA;NA;4318;1,164823307;0,576376259;-0,026047353;0,858499305;0,438897066;0,493463703;0,493463703;-0,202827739;0,014483128;-0,014699426
297;NA;NA;NA;4010;0,928670681;0,62751885;-0,286763511;1,07680798;0,410551147;0,681908891;0,681908891;-0,027731485;0,217277487;0,178531189
298;NA;NA;NA;6849;1,70798005;0,093525327;0,787885348;0,585486932;0,736298931;0,106758977;0,106758977;-0,238438443;0,365459086;-0,576075043
299;NA;NA;NA;4496;0,656446197;0,730835014;-0,483501168;1,523354093;0,119992628;0,609832172;0,609832172;-0,071744682;0,174993856;0,148959911
300;NA;NA;NA;4579;1,018460854;0,564763376;0,171426569;0,981873772;0,48882933;0,654181397;0,654181397;0,018158289;0,250804413;0,200549501
301;NA;NA;NA;5598;1,222537672;0,21273295;0,733460665;0,817970704;0,743599418;0,430695237;0,430695237;-0,324883874;0,219385981;-0,281107156
302;NA;NA;NA;6119;1,093068953;0,545780485;0,25431809;0,914855369;0,648657525;-0,295654174;-0,295654174;-0,349049368;0,314323185;-0,458522296
303;NA;NA;NA;2067;0,337800294;0,89181133;-0,740705021;2,960328979;-1,137088832;0,861454689;0,861454689;0,390903697;1,904318945;0,655794386
304;NA;NA;NA;4618;2,234155781;-0,033485516;1,069139311;0,447596362;0,831098048;0,367434587;0,367434587;-0,028035187;0,35837103;0,263866167
305;NA;NA;NA;7827;1,694889563;0,31442788;0,395609352;0,590008943;0,768354691;0,391792652;0,391792652;-0,193742834;0,133717021;-0,154379973
306;NA;NA;NA;9375;1,197776926;0,5939431;0,009444169;0,83488;0,469157424;0,554712857;0,554712857;-0,209679064;0,133072121;-0,153517378
307;NA;NA;NA;11013;1,17472;0,519526726;-0,052711147;0,851266685;0,515482614;0,453674474;0,453674474;-0,161429125;0,171790926;-0,20744733
308;NA;NA;NA;8764;0,795786797;0,621419263;-0,710768211;1,256617983;0,387822222;0,628393036;0,628393036;-0,082294741;0,079496802;0,073650246
309;NA;NA;NA;10529;1,201392058;0,359108244;-0,185083876;0,832367746;0,635366809;0,271199369;0,271199369;-0,17690069;0,195968911;-0,243761793
310;NA;NA;NA;6635;0,630164308;0,701708777;-0,543685;1,586887717;0,183290493;0,710589726;0,710589726;0,08987259;0,326250753;0,246022727
311;NA;NA;NA;7620;1,148455162;0,295526537;0,39891608;0,870734908;0,719470675;0,509197899;0,509197899;-0,334933823;0,07017659;-0,075483682
312;NA;NA;NA;8226;1,079527559;0,24519862;0,337296968;0,926331145;0,722869261;-0,077119768;-0,077119768;-0,325319248;0,412595242;-0,70254902
313;NA;NA;NA;2874;0,349380015;0,826947334;0,23525511;2,862212944;-0,399438156;0,643131941;0,643131941;0,249170755;0,760549199;0,43208079
314;NA;NA;NA;2105;0,732428671;0,733819872;0,381767965;1,365320665;0,459316548;0,724398827;0,724398827;-0,152817768;1,332496126;0,571391063
315;NA;NA;NA;2268;1,077434679;0,530647577;0,565211918;0,928130511;0,714977781;0,70153277;0,70153277;0,02202787;0,696446383;0,410639185
316;NA;NA;NA;6797;2,99691358;-0,796360367;4,335642972;0,333676622;0,872417964;-0,467836171;-0,467836171;-0,420742063;0,580797758;-1,385969774
317;NA;NA;NA;3483;0,512431955;0,827393009;0,51618514;1,95147861;-0,139311975;0,654968353;0,654968353;-0,245840377;0,138595988;0,121756037
318;NA;NA;NA;3533;1,014355441;0,719745873;0,593833851;0,985847721;0,482543697;0,635447408;0,635447408;-0,208698881;0,517454502;0,341065258
319;NA;NA;NA;2999;0,848853665;0,654683826;0,64096336;1,178059353;0,551148942;0,763409824;0,763409824;0,076302274;0,690157895;0,40841985
320;NA;NA;NA;8639;2,880626876;-0,834409453;4,552052791;0,34714666;0,872135822;-0,402608706;-0,402608706;-0,480978633;0,585142544;-1,410860114
321;NA;NA;NA;4397;0,508970946;0,808543831;0,165188081;1,964748692;0,029192042;0,64207968;0,64207968;-0,326029151;0,029846102;0,028987529
322;NA;NA;NA;3379;0,768478508;0,686833333;0,381395335;1,301272566;0,47561553;0,617757391;0,617757391;-0,12283766;0,299003426;0,230231526
323;NA;NA;NA;2767;0,818881326;0,514618891;0,542105112;1,221178171;0,548681449;0,426006034;0,426006034;-0,056509397;0,113163599;0,101692454
324;NA;NA;NA;1935;0,699313336;0,642504405;-1,097417122;1,42997416;0,337393176;0,663115507;0,663115507;0,137636983;0,464373097;0,317225818
325;NA;NA;NA;2704;1,397416021;0,245066228;-0,004082975;0,715606509;0,683726608;0,365886417;0,365886417;-0,133306812;0,049226578;-0,051795439
326;NA;NA;NA;2508;0,927514793;0,552696935;-0,419008143;1,07814992;0,486706606;0,603878913;0,603878913;-0,095495863;0,033343123;0,032279683
327;NA;NA;NA;3151;1,256379585;0,331580053;0,36549994;0,795937798;0,65506089;0,360127701;0,360127701;-0,237701171;0,257847983;-0,347581426
